Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Yaw,Pitch,Roll
1.6780000000000013,-0.0034202472229517295,0.1020575244848571,1.748550646551314,-0.03111962707690941,-0.26371066882347877,0.06553465289291623,-0.01027317884247821,-0.003841855569151254,-0.06881111937953162
1.6800000000000013,-0.0034824864771055486,0.10153010314721014,1.7486817158571,-0.03117850976599927,-0.2624149504643119,0.0647050883354984,-0.010172434345609903,-0.0037891132680472777,-0.06868953268419045
1.6820000000000013,-0.0035448434966375473,0.10100527324628152,1.7488111260337709,-0.031236575107706294,-0.26112110309699216,0.06388192600859113,-0.010066485294445046,-0.0037367435940753447,-0.06856732646990901
1.6840000000000013,-0.00360731664685296,0.10048303104008753,1.748938889885788,-0.03129383590301298,-0.2598291402567381,0.06306516218851194,-0.00995536202999529,-0.003684736131779404,-0.06844450875257349
1.6860000000000013,-0.003669904318658986,0.09996337275957405,1.749065020210165,-0.03135030468297083,-0.25853907549939414,0.0622547906384964,-0.009839094882268383,-0.003633081559077546,-0.06832108714796839
1.6880000000000013,-0.0037326049280249273,0.09944629460857526,1.749189529791442,-0.031405993759953704,-0.25725092170065533,0.06145081293529474,-0.009717714236086045,-0.003581773380314568,-0.06819706993436214
1.6900000000000013,-0.0037954169155448346,0.09893179276517396,1.7493124314173125,-0.031460915287703596,-0.25596469084286544,0.060653241456607235,-0.009591250460290423,-0.003530809324211774,-0.06807246826144037
1.6920000000000013,-0.0038583387461202418,0.09841986338348822,1.7494337379002258,-0.03151508128702207,-0.2546803951822747,0.05986208154181717,-0.009459733948667472,-0.0034801887502122573,-0.06794729216392917
1.6940000000000013,-0.003921368908694286,0.09791050259312367,1.7495534620633095,-0.031568503694492774,-0.25339804686405026,0.05907733740145289,-0.009323195198649922,-0.0034299112986626644,-0.06782155070627616
1.6960000000000013,-0.003984505916083272,0.09740370649939557,1.7496716167381123,-0.031621194399243206,-0.25211765717969997,0.058299023307386115,-0.009181664873056628,-0.0033799764178765626,-0.06769525213798185
1.6980000000000013,-0.004047748304881758,0.09689947118503617,1.749788214784727,-0.03167316520225053,-0.25083923745844505,0.05752715075676105,-0.00903517387605749,-0.0033303825580862745,-0.06756840334875522
1.7000000000000013,-0.004111094635286259,0.09639779271011928,1.7499032690862406,-0.03172442806059768,-0.24956279255018382,0.05676182510122327,-0.008883753280999059,-0.0032811274558046046,-0.06744101069160625
1.7020000000000013,-0.004174543491407455,0.0958986671250189,1.750016792736443,-0.031774994740234694,-0.24828832893436664,0.05600312641122018,-0.008727434878540982,-0.003232197239491824,-0.0673130775301664
1.7040000000000013,-0.004238093480887924,0.09540209046715017,1.7501287989892653,-0.031824876389779704,-0.24701586014438706,0.0552510297262162,-0.00856625111718167,-0.003183569396344245,-0.06718459014574066
